baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj,Geneid,SYMBOL_display,contrast
595.617985438692,-0.219115323854745,-3.30603300925396e-06,0.00144267517591672,-0.836820952568919,0.402693218106242,0.97784114664184,gene-HOXA10-AS,HOXA10-AS,anterior.sacral_vs_posterior.sacral_by_SYMBOL
362.723722634889,0.0221975016201366,1.56738021803249e-07,0.00144268541832043,0.0562314395552823,0.955157435634518,0.998485053938601,gene-HOXA1,HOXA1,anterior.sacral_vs_posterior.sacral_by_SYMBOL
607.148431517776,0.400781733319988,3.66011310467337e-06,0.00144268437881705,1.18953245018511,0.234230209417055,0.97784114664184,gene-HOXA2,HOXA2,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1070.31154800203,0.424409088738794,1.79823779594045e-05,0.00144269073997088,2.71654096347218,0.00659680312056577,0.735981079036244,gene-HOXA3,HOXA3,anterior.sacral_vs_posterior.sacral_by_SYMBOL
692.821447309334,0.0761506369285269,1.77319309350255e-06,0.00144266217045538,0.35943252066617,0.719271549974819,0.987178331690674,gene-HOXA4,HOXA4,anterior.sacral_vs_posterior.sacral_by_SYMBOL
477.787551559964,0.223964504909627,2.48144547361107e-06,0.00144268025075625,0.729603116453947,0.46563281672255,0.979777408837473,gene-HOXA5,HOXA5,anterior.sacral_vs_posterior.sacral_by_SYMBOL
177.625629561381,0.241734538445041,4.36935133287988e-06,0.00144267240138053,1.0060590684691,0.31438715673829,0.97784114664184,gene-HOXA6,HOXA6,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1224.72326165623,0.97826043115934,0.699597184041113,0.406810073843473,3.12597159869182,0.00177218666191463,0.470984724394213,gene-HOXA7,HOXA7,anterior.sacral_vs_posterior.sacral_by_SYMBOL
2508.12319209078,0.153753202305179,2.76673888110279e-06,0.00144267057011493,0.63814466984502,0.523379510743401,0.983881134996415,gene-HOXA9,HOXA9,anterior.sacral_vs_posterior.sacral_by_SYMBOL
996.804027058147,-0.597641964053832,-1.18882704784026e-05,0.00144269154954838,-2.6312671677789,0.00850671333400821,0.788352834882664,gene-HOXA10,HOXA10,anterior.sacral_vs_posterior.sacral_by_SYMBOL
925.34439619809,-6.65544261844396,-2.89024687561464e-06,0.00144269642103593,-6.3584412785993,2.03811268100508e-10,3.1295220216833e-06,gene-HOXA11,HOXA11,anterior.sacral_vs_posterior.sacral_by_SYMBOL
86.9214425475908,-5.99614231924356,-1.96324668380703e-06,0.00144269542593021,-3.62859794736288,0.000284964633580993,0.156272569594148,gene-HOXA13,HOXA13,anterior.sacral_vs_posterior.sacral_by_SYMBOL
973.191061067474,0.113438869560752,1.22431889528086e-06,0.00144267987677292,0.363799079544075,0.716008050036694,0.987178331690674,gene-HOXD1,HOXD1,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1369.92549897436,0.281331767864196,9.80037724709692e-06,0.00144266177665444,1.62922423106046,0.103265559173393,0.97784114664184,gene-HOXD3,HOXD3,anterior.sacral_vs_posterior.sacral_by_SYMBOL
19.5337668097453,-0.223873184185639,-6.38260361810985e-07,0.00144269096809176,-0.373634696459711,0.708676116469817,0.987178331690674,gene-HOXD4,HOXD4,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1102.28261197613,-0.0516210312777955,-6.09747950890154e-07,0.00144267776426067,-0.175497398301589,0.860688814911508,0.997296140494978,gene-HOXD8,HOXD8,anterior.sacral_vs_posterior.sacral_by_SYMBOL
574.493468058763,0.00746847851933794,1.52704850739307e-07,0.00144266778777494,0.0318345091485278,0.974604026254312,0.999300404884802,gene-HOXD9,HOXD9,anterior.sacral_vs_posterior.sacral_by_SYMBOL
953.893655196875,-3.06209818631237,-5.763755805973e-06,0.00144269937599043,-4.77215395851203,1.82266088976058e-06,0.00310966199580819,gene-HOXD10,HOXD10,anterior.sacral_vs_posterior.sacral_by_SYMBOL
577.889532313097,-7.64860727578492,-1.4711185440444e-06,0.00144269539135798,-5.02094142779331,5.14188385141377e-07,0.0011296182539278,gene-HOXD11,HOXD11,anterior.sacral_vs_posterior.sacral_by_SYMBOL
207.049113003821,-7.59935184015606,-1.47608901293497e-06,0.00144269536154152,-4.14662546105465,3.37411328269359e-05,0.0287830608087556,gene-HOXD12,HOXD12,anterior.sacral_vs_posterior.sacral_by_SYMBOL
116.993008706937,-5.07007414102571,-1.42849907184734e-06,0.00144269526798337,-3.30236146672433,0.000958744331273179,0.359061444065846,gene-HOXD13,HOXD13,anterior.sacral_vs_posterior.sacral_by_SYMBOL
362.819017992474,0.708154309913426,8.44819233395116e-06,0.00144269084637358,2.4134704500722,0.0158014091332908,0.938081536235932,gene-HOXB8,HOXB8,anterior.sacral_vs_posterior.sacral_by_SYMBOL
35.1055152453252,0.360174363702634,1.16354265364004e-06,0.00144269062310738,0.638268367611925,0.523298999560449,0.983881134996415,gene-HOXB7,HOXB7,anterior.sacral_vs_posterior.sacral_by_SYMBOL
2524.91405008108,0.248325018379212,6.52223901645719e-06,0.00144266285419069,1.26735869068163,0.205027063509419,0.97784114664184,gene-HOXB6,HOXB6,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1722.78738740599,0.0813907041561864,2.61448927558503e-06,0.00144265008837229,0.451401125343451,0.651700472407299,0.987178331690674,gene-HOXB5,HOXB5,anterior.sacral_vs_posterior.sacral_by_SYMBOL
1635.08646076836,0.482919925783772,1.20337226276493e-05,0.00144268257835003,2.44008984009111,0.0146836097083524,0.917438414592882,gene-HOXB3,HOXB3,anterior.sacral_vs_posterior.sacral_by_SYMBOL
